column,mean_diff,max_diff,std_diff,num_nonzero_diff
rdd1_dindx_235,1.2415136338341681,251,32.52425303771103,312
rdd1_dindx_245,0.3639398998330551,250,28.605290606785832,221
rdd1_dindx_88,-2.025598219254313,250,50.39635237837186,1083
rdd1_dindx_18,-0.1563717306622148,250,29.626003591158767,461
rdd1_dindx_251,-0.46521981079577074,250,26.36857326868538,172
rdd1_dindx_313,0.10127991096271564,250,8.325580156997287,6
rdd1_dindx_285,0.36839176405119645,250,15.150076991934595,45
rdd1_dindx_79,-0.4769059543683918,250,46.71585148496172,1029
rdd1_dindx_179,-0.9243183082915971,250,45.73108414939549,903
rdd1_dindx_195,1.053978853644964,250,50.85987254734431,767
rdd1_dindx_193,2.0011129660545355,250,51.691833304396766,781
rdd1_dindx_188,2.45353366722315,250,52.19084115992082,852
rdd1_dindx_297,0.771841958820256,250,12.515820932900834,18
rdd1_dindx_291,0.46466332776850305,250,12.045014026328179,29
rdd1_dindx_302,0.2615470228158041,250,8.358850400734346,10
rdd1_dindx_68,2.3294379521424595,250,51.13286985813484,958
rdd1_dindx_232,0.9749582637729549,250,32.87110688503585,333
rdd1_dindx_90,0.8013355592654424,250,53.08740641073253,1096
rdd1_dindx_219,2.440178074568726,250,41.35064453719043,489
rdd1_dindx_238,0.9070673344462994,250,31.730251134945803,284
rdd1_dindx_25,-1.4195882025598219,249,39.36318083997328,551
rdd1_dindx_274,-0.15080690038953812,249,15.996663037698752,73
rdd1_dindx_72,-1.2003338898163607,249,50.47590917138205,979
rdd1_dindx_87,0.8380634390651085,249,50.97412721391351,1077
rdd1_dindx_294,0.6288258208124652,249,11.233927536365474,24
rdd1_dindx_276,1.2170283806343907,249,19.309149943113177,67
rdd1_dindx_244,0.8770172509738453,249,32.1047761310416,230
rdd1_dindx_83,-1.4936004451864218,249,48.94158088660489,1050
rdd1_dindx_116,-0.6360601001669449,249,53.15475450190479,1152
rdd1_dindx_243,1.1769616026711185,248,29.108643863723,236
rdd1_dindx_270,0.526989426822482,248,18.537542424469567,81
rdd1_dindx_351,0.13077351140790205,248,5.856865717206854,2
rdd1_dindx_275,0.2676683361157485,248,16.248937322905828,70
rdd1_dindx_248,0.5475792988313857,248,25.177424743873562,189
rdd1_dindx_265,-0.04062326099053979,248,20.957306609747675,106
rdd1_dindx_266,0.19922092376182526,248,20.34683513485996,103
rdd1_dindx_253,-0.06622148024485253,248,25.94945130776557,163
